Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,200549,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,548.4943829,9.972625144,200549.0,0.0,200549,200549,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,4.9863124,4.9863124,47,63,52.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,0,0,0,0,0,0,1,47,1,63,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,85419131,6,6,295,11595,295,0,49.166668,120.43324,5792,0,1932.5,2179.547,139.1959841,0.140483752,7765375.5,25700000.0,85300000,1,85300000,17100000.0,38100000.0,85300000,1,143513,28702.6,56935.062,130051,72,0,0,0,0,200,200,0.070241876,0.070241876,0,5792,914.61536,1716.87,2947642.8,0,0,0,0,1,0,0,0,1,990.8333,49.166668,1932.5,0,0,0,0,0,0,6,295,6,11595,274,235,1,32,3.0,0.0,3,3,85300000.0,0.0,85300000,85300000,DoS Hulk
6,53,3,1,4,4,4,0,1.3333334,2.309401,4,4,4.0,0.0,150943.3962,75471.69811,17.666666,24.54248,46,3,53,26.5,31.819805,49,4,0,0.0,0.0,0,0,1,0,0,0,96,32,56603.773,18867.924,0,4,2.4,2.1908903,4.8,0,1,0,0,1,0,0,0,0,3.0,1.3333334,4.0,0,0,0,0,0,0,3,4,1,4,302,302,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,9115737,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.291012016,0.548502003,2278934.2,4556673.0,9113944,333,9115737,2278934.2,4556673.0,9113944,333,0,0.0,0.0,0,0,0,0,0,0,100,0,0.548502,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1793.0,0.0,1793,1793,9113944.0,0.0,9113944,9113944,DDoS
17,61709,4,2,136,280,34,34,34.0,0.0,140,140,140.0,0.0,6741.318122,97.23054984,12341.8,17363.64,36513,3,25193,8397.667,14539.989,25187,3,3,3.0,0.0,3,3,0,0,0,0,80,64,64.820366,32.410183,34,140,64.28571,51.722702,2675.238,0,0,0,0,0,0,0,0,0,75.0,34.0,140.0,0,0,0,0,0,0,4,136,2,280,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,46033656,8,9,484,2130,448,0,60.5,156.58772,1460,0,236.66667,507.5106,56.78454042,0.369295022,2877103.5,4493042.5,10000000,36,40100000,5725166.5,5344835.5,10000000,760,46000000,5752302.0,4953361.5,10000000,48,0,0,0,0,172,240,0.1737859,0.19550914,0,1460,145.22223,374.63278,140349.72,0,0,0,1,0,0,0,0,1,153.76471,60.5,236.66667,0,0,0,0,0,0,8,484,9,2130,8192,30,7,20,19758.75,9437.976,33915,14944,9999283.0,2890.415,10000000,9995783,Benign
17,556,6,6,408,372,68,68,68.0,0.0,62,62,62.0,0.0,1402877.698,21582.73381,50.545456,22.914465,98,4,475,95.0,88.98315,218,4,454,90.8,60.288475,175,48,0,0,0,0,192,192,10791.367,10791.367,62,68,65.23077,3.1132472,9.692307,0,0,0,0,0,0,0,0,1,70.666664,68.0,62.0,0,0,0,0,0,0,6,408,6,372,-1,-1,5,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,256,2,2,70,538,35,35,35.0,0.0,269,269,269.0,0.0,2375000.0,15625.0,85.333336,140.87346,248,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,7812.5,7812.5,35,269,128.6,128.16708,16426.8,0,0,0,0,0,0,0,0,1,160.75,35.0,269.0,0,0,0,0,0,0,2,70,2,538,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,16518,2,2,12,11,6,6,6.0,0.0,11,0,5.5,7.7781744,1392.42039,242.1600678,5506.0,9246.106,16182,80,336,336.0,0.0,336,336,16438,16438.0,0.0,16438,16438,0,0,0,0,40,64,121.08003,121.08003,0,11,5.8,3.8987176,15.2,1,0,0,0,0,0,0,0,1,7.25,6.0,5.5,0,0,0,0,0,0,2,12,2,11,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
6,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.818,18181.818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,61580,2,2,76,194,38,38,38.0,0.0,97,97,97.0,0.0,4384.540435,64.9561546,20526.666,35548.035,61574,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,80,32.478077,32.478077,38,97,61.6,32.31563,1044.3,0,0,0,0,0,0,0,0,1,77.0,38.0,97.0,0,0,0,0,0,0,2,76,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,190022,7,5,376,3508,201,0,53.714287,78.68654,1460,0,701.6,731.56464,20439.73856,63.15058256,17274.727,33593.867,84485,48,190022,31670.334,42503.26,87219,183,87368,21842.0,41893.016,84661,48,0,0,0,0,152,112,36.83784,26.312742,0,1460,298.76923,539.97577,291573.84,0,0,0,1,0,0,0,0,0,323.66666,53.714287,701.6,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,116261760,20,19,1083,5987,517,0,54.15,148.30241,2934,0,315.10526,779.5967,60.81105258,0.335449936,3059520.0,4590049.5,10000000,19,116000000,6119040.0,4879233.5,10000000,28,111000000,6151950.5,5021130.0,10000000,51,0,0,0,0,648,616,0.1720256,0.16342433,0,2934,176.75,555.931,309059.3,0,0,0,1,0,0,0,0,0,181.28206,54.15,315.10526,0,0,0,0,0,0,20,1083,19,5987,29200,122,4,32,42604.25,70814.1,267469,22012,9645873.0,1304187.2,10000000,5504600,Benign
17,242,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,1305785.124,16528.92562,80.666664,56.580326,146,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8264.463,8264.463,31,127,69.4,52.581364,2764.8,0,0,0,0,0,0,0,0,1,86.75,31.0,127.0,0,0,0,0,0,0,2,62,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,31298,2,2,68,282,34,34,34.0,0.0,141,141,141.0,0.0,11182.82318,127.8036935,10432.667,18066.445,31294,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,63.901848,63.901848,34,141,76.8,58.60631,3434.7,0,0,0,0,0,0,0,0,1,96.0,34.0,141.0,0,0,0,0,0,0,2,68,2,282,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30827,4,2,172,284,43,43,43.0,0.0,142,142,142.0,0.0,14792.22759,194.6345736,6165.4,13455.996,30232,3,30238,10079.333,17452.72,30232,3,4,4.0,0.0,4,4,0,0,0,0,104,40,129.75638,64.87819,43,142,71.28571,48.307053,2333.5715,0,0,0,0,0,0,0,0,0,83.166664,43.0,142.0,0,0,0,0,0,0,4,172,2,284,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,281,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,818505.3381,14234.87544,93.666664,79.10331,185,47,49,49.0,0.0,49,49,47,47.0,0.0,47,47,0,0,0,0,40,40,7117.4375,7117.4375,38,77,53.6,21.36118,456.3,0,0,0,0,0,0,0,0,1,67.0,38.0,77.0,0,0,0,0,0,0,2,76,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,9924206,4,3,383,976,383,0,95.75,191.5,976,0,325.33334,563.49384,136.9379072,0.7053461,1654034.4,3607936.0,9001132,54,923074,307691.34,313543.5,669740,126368,9797895,4898947.5,5801441.5,9001186,796709,0,0,0,0,100,72,0.40305492,0.30229118,0,976,169.875,352.21844,124057.836,0,0,0,1,0,0,0,0,0,194.14285,95.75,325.33334,0,0,0,0,0,0,4,383,3,976,29200,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30875,1,1,46,239,46,46,46.0,0.0,239,239,239.0,0.0,9230.769231,64.77732794,30875.0,0.0,30875,30875,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.388664,32.388664,46,239,110.333336,111.428604,12416.333,0,0,0,0,0,0,0,0,1,165.5,46.0,239.0,0,0,0,0,0,0,1,46,1,239,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,504,1,1,58,107,58,58,58.0,0.0,107,107,107.0,0.0,327380.9524,3968.253968,504.0,0.0,504,504,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1984.127,1984.127,58,107,74.333336,28.290163,800.3333,0,0,0,0,0,0,0,0,1,111.5,58.0,107.0,0,0,0,0,0,0,1,58,1,107,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,204,2,2,168,424,84,84,84.0,0.0,212,212,212.0,0.0,2901960.784,19607.84314,68.0,76.97402,153,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9803.922,9803.922,84,212,135.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,169.0,84.0,212.0,0,0,0,0,0,0,2,168,2,424,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,83519163,5,7,348,11595,336,0,69.6,148.95235,5792,0,1656.4286,2120.7322,142.9971227,0.143679601,7592651.0,25100000.0,83400000,2,83400000,20800000.0,41700000.0,83400000,2,83500000,13900000.0,34000000.0,83400000,47,0,0,0,0,144,232,0.0598665,0.0838131,0,5792,919.1539,1715.6475,2943446.2,1,0,0,0,0,0,0,0,1,995.75,69.6,1656.4286,0,0,0,0,0,0,5,348,7,11595,0,235,2,20,11016.0,0.0,11016,11016,83400000.0,0.0,83400000,83400000,DoS Hulk
6,30004001,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.066657777,30000000.0,0.0,30000000,30000000,30000000,30000000.0,0.0,30000000,30000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.066657774,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,30000000.0,0.0,30000000,30000000,DoS GoldenEye
6,5147652,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.777053305,1715884.0,2939982.0,5110616,91,5147652,2573826.0,3587562.8,5110616,37036,0,0.0,0.0,0,0,0,0,0,0,72,32,0.58278996,0.19426332,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,595,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3361.344538,595.0,0.0,595,595,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1680.6722,1680.6722,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,271073,14,14,761,8298,202,0,54.357143,75.71262,2860,0,592.7143,852.8895,33419.0421,103.2932088,10039.741,19511.842,65041,1,271073,20851.77,24396.545,65041,3,233678,17975.23,36558.723,101598,1,0,0,0,0,292,292,51.646603,51.646603,0,2860,312.3793,645.33636,416459.03,0,0,0,1,0,0,0,0,1,323.5357,54.357143,592.7143,0,0,0,0,0,0,14,761,14,8298,8192,360,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,202,2,2,108,140,54,54,54.0,0.0,70,70,70.0,0.0,1227722.772,19801.9802,67.333336,32.624123,105,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,9900.99,9900.99,54,70,60.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,75.5,54.0,70.0,0,0,0,0,0,0,2,108,2,140,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,39177,3,0,65,0,53,6,21.666666,27.135462,0,0,0.0,0.0,1659.136738,76.57554177,19588.5,27698.08,39174,3,39177,19588.5,27698.08,39174,3,0,0.0,0.0,0,0,0,0,0,0,60,0,76.57554,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.666666,21.666666,0.0,0,0,0,0,0,0,3,65,0,0,64146,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,4358175,3,4,430,2266,430,0,143.33333,248.26062,2266,0,566.5,1133.0,618.6075594,1.606176897,726362.5,1750137.0,4298697,4,4327979,2163989.5,3018932.2,4298697,29282,4328960,1442986.6,2498608.2,4328131,4,0,0,0,0,104,136,0.6883615,0.9178154,0,2266,337.0,793.82477,630157.7,0,0,0,1,0,0,0,0,1,385.14285,143.33333,566.5,0,0,0,0,0,0,3,430,4,2266,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,42275,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47.30928445,42275.0,0.0,42275,42275,42275,42275.0,0.0,42275,42275,0,0.0,0.0,0,0,0,0,0,0,40,0,47.309284,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64130,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1552409,8,8,820,4113,453,0,102.5,164.10275,1448,0,514.125,608.7358,3177.641975,10.30656225,103493.93,154141.81,548448,1,1341688,191669.72,183042.08,548448,196,1350494,192927.72,285594.75,759223,1,0,0,0,0,264,264,5.153281,5.153281,0,1448,290.17648,471.01144,221851.78,0,0,0,1,0,0,0,0,1,308.3125,102.5,514.125,0,0,0,0,0,0,8,820,8,4113,29200,139,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,377315,3,6,26,11601,20,0,8.666667,10.263203,5840,0,1933.5,2189.773,30815.10144,23.85274903,47164.375,127153.79,361595,38,15201,7600.5,10419.219,14968,233,377222,75444.4,160094.67,361595,46,0,0,0,0,72,132,7.9509163,15.901833,0,5840,1162.7,1911.5957,3654198.2,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,237732,11,7,2049,783,1368,0,186.27272,412.59448,645,0,111.85714,240.65358,11912.57382,75.71551158,13984.235,17464.895,43169,22,237732,23773.2,27411.145,77640,49,170947,28491.166,16685.168,43169,693,0,0,0,0,364,232,46.27059,29.444921,0,1368,149.05263,341.31827,116498.164,0,0,0,1,0,0,0,0,0,157.33333,186.27272,111.85714,0,0,0,0,0,0,11,2049,7,783,65535,383,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,111717640,28,40,1309,64458,350,0,46.75,116.922455,2896,0,1611.45,651.3694,588.6894854,0.608677376,1667427.5,13600000.0,111000000,2,112000000,4137690.2,21400000.0,111000000,3,529983,13589.308,49930.312,278644,2,0,0,0,0,908,1288,0.25063187,0.35804552,0,2896,953.1449,924.84235,855333.4,0,0,0,1,0,0,0,0,1,967.16174,46.75,1611.45,0,0,0,0,0,0,28,1309,40,64458,65535,1039,4,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,118445948,25,24,4238,3747,971,0,169.52,317.2637,1194,0,156.125,324.6584,67.41471646,0.413690809,2467624.0,4274887.5,10200000,16,118000000,4935248.0,5020006.5,10200000,90,115000000,5004871.0,5126727.0,10200000,61564,0,0,0,0,808,776,0.21106674,0.20262407,0,1194,159.7,315.20135,99351.89,0,0,0,1,0,0,0,0,0,162.95918,169.52,156.125,0,0,0,0,0,0,25,4238,24,3747,29200,1175,6,32,286009.8,745542.9,2533906,60964,10200000.0,338.11072,10200000,10200000,Benign
17,141,2,2,60,216,30,30,30.0,0.0,108,108,108.0,0.0,1957446.809,28368.79433,47.0,77.09086,136,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,80,80,14184.397,14184.397,30,108,61.2,42.72236,1825.2,0,0,0,0,0,0,0,0,1,76.5,30.0,108.0,0,0,0,0,0,0,2,60,2,216,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5639746,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7092518,1879915.4,3228178.0,5607448,63,5639746,2819873.0,3942226.2,5607448,32298,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53193885,0.17731296,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,26544,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,47184,2,2,78,200,39,39,39.0,0.0,100,100,100.0,0.0,5891.827738,84.77449983,15728.0,27234.768,47176,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,42.38725,42.38725,39,100,63.4,33.411076,1116.3,0,0,0,0,0,0,0,0,1,79.25,39.0,100.0,0,0,0,0,0,0,2,78,2,200,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23906,2,2,54,190,27,27,27.0,0.0,95,95,95.0,0.0,10206.64268,167.3220112,7968.6665,13757.988,23855,2,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,64,64,83.661,83.661,27,95,54.2,37.245132,1387.2,0,0,0,0,0,0,0,0,1,67.75,27.0,95.0,0,0,0,0,0,0,2,54,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,62180209,16,13,1032,4358,641,0,64.5,162.86478,1646,0,335.23077,628.3891,86.6835298,0.466386338,2220721.8,4131978.5,10000000,55,62200000,4145347.2,4974926.5,10100000,50883,61900000,5161077.5,5110767.0,10100000,221,0,0,0,0,332,344,0.2573166,0.20906974,0,1646,179.66667,443.16437,196394.64,0,0,0,1,0,0,0,0,0,185.86208,64.5,335.23077,0,0,0,0,0,0,16,1032,13,4358,8192,124,15,20,251819.5,492483.88,1257098,50715,9986229.0,36961.41,10000000,9911726,Benign
17,31540,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,5231.452124,63.4115409,31540.0,0.0,31540,31540,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,31.70577,31.70577,52,113,72.333336,35.218365,1240.3334,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,0,0,0,0,0,0,1,52,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,235089,15,6,19927,24,2920,0,1328.4667,1140.9628,6,0,4.0,3.0983868,84865.7317,89.32787157,11754.45,42755.297,187962,1,235089,16792.072,50799.805,187962,1,188404,37680.8,84104.24,188131,3,0,0,0,0,324,144,63.805622,25.52225,0,2920,906.86365,1125.5646,1266895.6,0,0,0,1,0,0,0,0,0,950.0476,1328.4667,4.0,0,0,0,0,0,0,15,19927,6,24,8192,357,13,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1854,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1078.748652,1854.0,0.0,1854,1854,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,539.3743,539.3743,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,91,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10989.011,10989.011,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,52,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,134018,1,1,50,158,50,50,50.0,0.0,158,158,158.0,0.0,1552.030324,14.9233685,134018.0,0.0,134018,134018,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,7.461684,7.461684,50,158,86.0,62.35383,3888.0,0,0,0,0,0,0,0,0,1,129.0,50.0,158.0,0,0,0,0,0,0,1,50,1,158,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,148,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,1905405.405,27027.02703,49.333332,80.251686,142,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13513.514,13513.514,40,101,64.4,33.411076,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1228,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1628.664495,1228.0,0.0,1228,1228,1228,1228.0,0.0,1228,1228,0,0.0,0.0,0,0,0,0,0,0,64,0,1628.6646,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,180,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,1755555.556,22222.22222,60.0,63.85139,129,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11111.111,11111.111,31,127,69.4,52.581364,2764.8,0,0,0,0,0,0,0,0,1,86.75,31.0,127.0,0,0,0,0,0,0,2,62,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,245,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,1297959.184,16326.53061,81.666664,99.12282,193,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,8163.265,8163.265,34,125,70.4,49.842754,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,0,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5243,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2288.765974,381.4609956,5243.0,0.0,5243,5243,5243,5243.0,0.0,5243,5243,0,0.0,0.0,0,0,0,0,0,0,40,0,381.461,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,48752,1,1,46,233,46,46,46.0,0.0,233,233,233.0,0.0,5722.84214,41.02395799,48752.0,0.0,48752,48752,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.511978,20.511978,46,233,108.333336,107.9645,11656.333,0,0,0,0,0,0,0,0,1,162.5,46.0,233.0,0,0,0,0,0,0,1,46,1,233,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,110,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,109090.9091,18181.81818,110.0,0.0,110,110,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9090.909,9090.909,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,119,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,48138,2,2,56,146,28,28,28.0,0.0,73,73,73.0,0.0,4196.26906,83.09443683,16046.0,27789.023,48134,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,80,41.54722,41.54722,28,73,46.0,24.647514,607.5,0,0,0,0,0,0,0,0,1,57.5,28.0,73.0,0,0,0,0,0,0,2,56,2,146,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,158,2,2,104,220,52,52,52.0,0.0,110,110,110.0,0.0,2050632.911,25316.4557,52.666668,86.02519,152,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12658.228,12658.228,52,110,75.2,31.767908,1009.2,0,0,0,0,0,0,0,0,1,94.0,52.0,110.0,0,0,0,0,0,0,2,104,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,540,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22222.22222,3703.703704,540.0,0.0,540,540,540,540.0,0.0,540,540,0,0.0,0.0,0,0,0,0,0,0,40,0,3703.7036,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,99078845,6,7,375,11595,357,0,62.5,144.30489,5792,0,1656.4286,2119.4802,120.8128738,0.131208635,8256570.5,28500000.0,98900000,10,98900000,19800000.0,44200000.0,98900000,10,99100000,16500000.0,40400000.0,98900000,50,0,0,0,0,164,232,0.06055783,0.0706508,0,5792,855.4286,1665.0813,2772495.8,1,0,0,0,0,0,0,0,1,921.2308,62.5,1656.4286,0,0,0,0,0,0,6,375,7,11595,0,235,3,20,13008.0,0.0,13008,13008,98900000.0,0.0,98900000,98900000,DoS Hulk
17,17,13,0,585,0,45,45,45.0,0.0,0,0,0.0,0.0,34400000.0,764705.8824,1.4166666,0.9003366,4,1,17,1.4166666,0.9003366,4,1,0,0.0,0.0,0,0,0,0,0,0,416,0,764705.9,0.0,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48.46154,45.0,0.0,0,0,0,0,0,0,13,585,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
